point_id,mileage,zone,session,date,increment_mm,rate,cumulative_mm,replicate,cum_recon,single_lag_1,cum_lag_1,single_lag_2,cum_lag_2,single_lag_3,cum_lag_3,single_lag_4,cum_lag_4,single_lag_5,cum_lag_5,roll_mean_3,roll_std_3,diff_1,days_next,days_prev,timestep,has_goaf,seam_thickness_m,mining_depth_m,depth_thickness_ratio,dip_angle_deg,recovery_rate,years_since_abandonment,room_width_m,pillar_width_m,grouting,mining_method,overburden_lithology,coal_mine,stability_class,geo_note
C59,K22+400,K22,6,2022-05-31,-2.3,-0.07,0.9,1,1.0,1.0,3.3,-0.1,2.3,-1.8,2.4,-0.3,4.2,4.5,4.5,-0.30000000000000004,1.4106735979665885,1.1,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Wanghe,basic_stable,
C59,K22+400,K22,7,2022-06-24,-1.3,-0.05,-0.4,1,-0.30000000000000004,-2.3,1.0,1.0,3.3,-0.1,2.3,-1.8,2.4,-0.3,4.2,-0.4666666666666666,1.6802777548171413,-3.3,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Wanghe,basic_stable,
C59,K22+400,K22,8,2022-07-16,2.0,0.09,1.6,1,1.7,-1.3,-0.30000000000000004,-2.3,1.0,1.0,3.3,-0.1,2.3,-1.8,2.4,-0.8666666666666666,1.6921386861996073,0.9999999999999998,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Wanghe,basic_stable,
C6,K21+470,K21,6,2022-05-31,-0.9,-0.03,0.9,1,0.8999999999999998,-2.1,1.7999999999999998,0.8,3.9000000000000004,-1.1,3.1,3.1,4.2,1.1,1.1,-0.7999999999999999,1.4730919862656238,-2.9000000000000004,34.0,21.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,Wanghe,none,outside goaf segments; no goaf beneath the route
C6,K21+470,K21,7,2022-06-24,1.9,0.08,2.8,1,2.8,-0.9,0.8999999999999998,-2.1,1.7999999999999998,0.8,3.9000000000000004,-1.1,3.1,3.1,4.2,-0.7333333333333333,1.4571661996262932,1.2000000000000002,24.0,34.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,Wanghe,none,outside goaf segments; no goaf beneath the route
C6,K21+470,K21,8,2022-07-16,0.4,0.02,3.2,1,3.1999999999999997,1.9,2.8,-0.9,0.8999999999999998,-2.1,1.7999999999999998,0.8,3.9000000000000004,-1.1,3.1,-0.3666666666666667,2.052640575778754,2.8,22.0,24.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,Wanghe,none,outside goaf segments; no goaf beneath the route
C60,K22+320,K22,6,2022-05-31,4.0,0.12,6.6,1,6.6,0.8,2.6,-0.2,1.8,-1.9,2.0,0.5,3.9,3.4,3.4,-0.4333333333333332,1.3650396819628845,1.0,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Wanghe,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C60,K22+320,K22,7,2022-06-24,0.0,0.0,6.6,1,6.6,4.0,6.6,0.8,2.6,-0.2,1.8,-1.9,2.0,0.5,3.9,1.5333333333333332,2.1939310229205775,3.2,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Wanghe,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C60,K22+320,K22,8,2022-07-16,2.1,0.1,8.7,1,8.7,0.0,6.6,4.0,6.6,0.8,2.6,-0.2,1.8,-1.9,2.0,1.6000000000000003,2.116601048851672,-4.0,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Wanghe,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C61,,RAMP,6,2022-05-31,1.0,0.03,4.2,1,4.1000000000000005,1.1,3.1000000000000005,-2.9,2.0000000000000004,0.9,4.9,0.8,4.0,3.2,3.2,-0.2999999999999999,2.253885533916929,4.0,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Interchange(Wanghe/Mihe/Shuanglou),basic_stable,
C61,,RAMP,7,2022-06-24,-0.3,-0.01,3.9,1,3.8000000000000007,1.0,4.1000000000000005,1.1,3.1000000000000005,-2.9,2.0000000000000004,0.9,4.9,0.8,4.0,-0.2666666666666666,2.281081614790083,-0.10000000000000009,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Interchange(Wanghe/Mihe/Shuanglou),basic_stable,
C61,,RAMP,8,2022-07-16,-1.1,-0.05,2.8,1,2.7,-0.3,3.8000000000000007,1.0,4.1000000000000005,1.1,3.1000000000000005,-2.9,2.0000000000000004,0.9,4.9,0.6,0.7810249675906653,-1.3,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Interchange(Wanghe/Mihe/Shuanglou),basic_stable,
C62,,RAMP,6,2022-05-31,-1.1,-0.03,4.4,1,4.4,0.9,5.5,0.1,4.6,0.7,4.5,0.7,3.8,3.1,3.1,0.5666666666666667,0.41633319989322654,0.8,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Interchange(Wanghe/Mihe/Shuanglou),basic_stable,
C62,,RAMP,7,2022-06-24,2.0,0.08,6.4,1,6.4,-1.1,4.4,0.9,5.5,0.1,4.6,0.7,4.5,0.7,3.8,-0.03333333333333336,1.0066445913694333,-2.0,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Interchange(Wanghe/Mihe/Shuanglou),basic_stable,
C62,,RAMP,8,2022-07-16,-1.2,-0.05,5.2,1,5.2,2.0,6.4,-1.1,4.4,0.9,5.5,0.1,4.6,0.7,4.5,0.6,1.571623364550171,3.1,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Interchange(Wanghe/Mihe/Shuanglou),basic_stable,
C63,JPK20+080,JPK,6,2022-05-31,3.3,0.1,6.4,1,6.3999999999999995,1.2,3.0999999999999996,-2.6,1.9,1.0,4.5,1.5,3.5,2.0,2.0,-0.1333333333333334,2.138535324312725,3.8,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C63,JPK20+080,JPK,7,2022-06-24,1.8,0.07,8.2,1,8.2,3.3,6.3999999999999995,1.2,3.0999999999999996,-2.6,1.9,1.0,4.5,1.5,3.5,0.6333333333333332,2.990540642314251,2.0999999999999996,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C63,JPK20+080,JPK,8,2022-07-16,-2.2,-0.1,6.0,1,5.999999999999999,1.8,8.2,3.3,6.3999999999999995,1.2,3.0999999999999996,-2.6,1.9,1.0,4.5,2.1,1.0816653826391966,-1.4999999999999998,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C64,JPK20+190,JPK,6,2022-05-31,-1.6,-0.05,0.8,1,0.8,0.8,2.4000000000000004,-1.2,1.6,0.8,2.8000000000000003,-0.1,2.0,2.1,2.1,0.13333333333333333,1.1547005383792517,2.0,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C64,JPK20+190,JPK,7,2022-06-24,-0.7,-0.03,0.0,1,0.10000000000000009,-1.6,0.8,0.8,2.4000000000000004,-1.2,1.6,0.8,2.8000000000000003,-0.1,2.0,-0.6666666666666666,1.2858201014657273,-2.4000000000000004,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C64,JPK20+190,JPK,8,2022-07-16,-1.6,-0.07,-1.6,1,-1.5,-0.7,0.10000000000000009,-1.6,0.8,0.8,2.4000000000000004,-1.2,1.6,0.8,2.8000000000000003,-0.5,1.2124355652982142,0.9000000000000001,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C65,JPK20+120,JPK,6,2022-05-31,-1.3,-0.04,-4.3,1,-4.4,0.9,-3.1,-5.0,-4.0,1.4,1.0,-2.6,-0.3999999999999999,2.2,2.2,-0.9,3.5594943461115376,5.9,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C65,JPK20+120,JPK,7,2022-06-24,-0.8,-0.03,-5.2,1,-5.2,-1.3,-4.4,0.9,-3.1,-5.0,-4.0,1.4,1.0,-2.6,-0.3999999999999999,-1.7999999999999998,2.981610303175115,-2.2,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C65,JPK20+120,JPK,8,2022-07-16,0.2,0.01,-5.0,1,-5.0,-0.8,-5.2,-1.3,-4.4,0.9,-3.1,-5.0,-4.0,1.4,1.0,-0.39999999999999986,1.15325625946708,0.5,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C66,JPK19+990,JPK,6,2022-05-31,-0.3,-0.01,1.8,1,1.7000000000000002,0.9,2.0,-3.0,1.1,1.5,4.1,3.1,2.6,-0.5,-0.5,-0.19999999999999998,2.4433583445741234,3.9,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C66,JPK19+990,JPK,7,2022-06-24,1.3,0.05,3.1,1,3.0,-0.3,1.7000000000000002,0.9,2.0,-3.0,1.1,1.5,4.1,3.1,2.6,-0.7999999999999999,1.9974984355438177,-1.2,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C66,JPK19+990,JPK,8,2022-07-16,0.9,0.04,3.9,1,3.9000000000000004,1.3,3.0,-0.3,1.7000000000000002,0.9,2.0,-3.0,1.1,1.5,4.1,0.6333333333333333,0.8326663997864533,1.6,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C67,JPK19+940,JPK,6,2022-05-31,2.8,0.08,2.2,1,2.3,1.0,-0.4999999999999998,-1.7,-1.5,0.9,0.20000000000000007,-1.5,-0.7,0.8,0.8,0.06666666666666665,1.5307950004273378,2.7,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C67,JPK19+940,JPK,7,2022-06-24,0.0,0.0,2.2,1,2.3,2.8,2.3,1.0,-0.4999999999999998,-1.7,-1.5,0.9,0.20000000000000007,-1.5,-0.7,0.6999999999999998,2.264950330581225,1.7999999999999998,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C67,JPK19+940,JPK,8,2022-07-16,1.3,0.06,3.5,1,3.5999999999999996,0.0,2.3,2.8,2.3,1.0,-0.4999999999999998,-1.7,-1.5,0.9,0.20000000000000007,1.2666666666666666,1.4189197769195168,-2.8,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C68,JPK19+880,JPK,6,2022-05-31,0.3,0.01,-0.4,1,-0.39999999999999974,1.1,-0.6999999999999997,-2.3,-1.7999999999999998,1.5,0.5,-2.4,-1.0,1.4,1.4,0.10000000000000009,2.08806130178211,3.4,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C68,JPK19+880,JPK,7,2022-06-24,-2.1,-0.09,-2.4,1,-2.5,0.3,-0.39999999999999974,1.1,-0.6999999999999997,-2.3,-1.7999999999999998,1.5,0.5,-2.4,-1.0,-0.2999999999999999,1.7776388834631178,-0.8,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C68,JPK19+880,JPK,8,2022-07-16,2.0,0.09,-0.4,1,-0.5,-2.1,-2.5,0.3,-0.39999999999999974,1.1,-0.6999999999999997,-2.3,-1.7999999999999998,1.5,0.5,-0.2333333333333333,1.6653327995729066,-2.4,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C69,JPK19+840,JPK,6,2022-05-31,-1.1,-0.03,1.4,1,1.4999999999999996,0.9,2.5999999999999996,-0.2,1.6999999999999997,1.4,1.8999999999999997,-1.8,0.4999999999999998,2.3,2.3,0.6999999999999998,0.8185352771872445,1.1,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C69,JPK19+840,JPK,7,2022-06-24,-0.7,-0.03,0.7,1,0.7999999999999996,-1.1,1.4999999999999996,0.9,2.5999999999999996,-0.2,1.6999999999999997,1.4,1.8999999999999997,-1.8,0.4999999999999998,-0.1333333333333334,1.001665280087781,-2.0,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C69,JPK19+840,JPK,8,2022-07-16,-1.8,-0.08,-1.1,1,-1.0000000000000004,-0.7,0.7999999999999996,-1.1,1.4999999999999996,0.9,2.5999999999999996,-0.2,1.6999999999999997,1.4,1.8999999999999997,-0.30000000000000004,1.058300524425836,0.40000000000000013,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C7,K21+845,K21,6,2022-05-31,-2.3,-0.07,-8.8,1,-8.9,-2.1,-6.6,-2.4,-4.5,-3.2,-2.1,3.2,1.1,-2.1,-2.1,-2.5666666666666664,0.5686240703077327,0.2999999999999998,34.0,21.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,Wanghe,none,outside goaf segments; no goaf beneath the route
C7,K21+845,K21,7,2022-06-24,-1.5,-0.06,-10.2,1,-10.4,-2.3,-8.9,-2.1,-6.6,-2.4,-4.5,-3.2,-2.1,3.2,1.1,-2.266666666666667,0.15275252316519333,-0.19999999999999973,24.0,34.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,Wanghe,none,outside goaf segments; no goaf beneath the route
C7,K21+845,K21,8,2022-07-16,1.0,0.05,-9.2,1,-9.4,-1.5,-10.4,-2.3,-8.9,-2.1,-6.6,-2.4,-4.5,-3.2,-2.1,-1.9666666666666668,0.41633319989322554,0.7999999999999998,22.0,24.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,Wanghe,none,outside goaf segments; no goaf beneath the route
C70,JPK19+780,JPK,6,2022-05-31,-1.9,-0.06,-2.5,1,-2.6999999999999997,1.0,-0.7999999999999998,-1.4,-1.7999999999999998,1.3,-0.3999999999999999,-2.5,-1.7,0.8,0.8,0.30000000000000004,1.479864858694874,2.4,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C70,JPK19+780,JPK,7,2022-06-24,-0.5,-0.02,-3.1,1,-3.1999999999999997,-1.9,-2.6999999999999997,1.0,-0.7999999999999998,-1.4,-1.7999999999999998,1.3,-0.3999999999999999,-2.5,-1.7,-0.7666666666666666,1.550268793897798,-2.9,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C70,JPK19+780,JPK,8,2022-07-16,-1.0,-0.05,-4.1,1,-4.199999999999999,-0.5,-3.1999999999999997,-1.9,-2.6999999999999997,1.0,-0.7999999999999998,-1.4,-1.7999999999999998,1.3,-0.3999999999999999,-0.4666666666666666,1.4502873278538062,1.4,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C71,JPK19+730,JPK,6,2022-05-31,-2.7,-0.08,-10.8,1,-10.8,-3.8,-8.1,-4.3,-4.3,0.9,0.0,-1.5,-0.9,0.6,0.6,-2.4,2.8687976575562097,0.5,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C71,JPK19+730,JPK,7,2022-06-24,-1.2,-0.05,-11.9,1,-12.0,-2.7,-10.8,-3.8,-8.1,-4.3,-4.3,0.9,0.0,-1.5,-0.9,-3.6,0.8185352771872427,1.0999999999999996,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C71,JPK19+730,JPK,8,2022-07-16,-0.7,-0.03,-12.7,1,-12.7,-1.2,-12.0,-2.7,-10.8,-3.8,-8.1,-4.3,-4.3,0.9,0.0,-2.566666666666667,1.305118130030125,1.5000000000000002,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,mine attribution INFERRED (west of ZK4/JPK20+389); needs the mine-boundary plan for confirmation
C72,JPK20+100,JPK,6,2022-05-31,1.6,0.05,4.4,1,4.4,0.8,2.8,-1.1,2.0,1.2,3.1,-0.7,1.9000000000000001,2.6,2.6,0.3,1.228820572744451,1.9000000000000001,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C72,JPK20+100,JPK,7,2022-06-24,0.0,0.0,4.4,1,4.4,1.6,4.4,0.8,2.8,-1.1,2.0,1.2,3.1,-0.7,1.9000000000000001,0.43333333333333335,1.3868429375143148,0.8,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C72,JPK20+100,JPK,8,2022-07-16,-2.0,-0.09,2.4,1,2.4000000000000004,0.0,4.4,1.6,4.4,0.8,2.8,-1.1,2.0,1.2,3.1,0.8000000000000002,0.7999999999999998,-1.6,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C73,JPK20+160,JPK,6,2022-05-31,2.4,0.07,2.4,1,2.4,1.1,0.0,-4.0,-1.1,1.2,2.9,-1.2,1.7,2.9,2.9,-0.5666666666666665,2.9737742572921255,5.1,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C73,JPK20+160,JPK,7,2022-06-24,2.0,0.08,4.3,1,4.4,2.4,2.4,1.1,0.0,-4.0,-1.1,1.2,2.9,-1.2,1.7,-0.16666666666666666,3.382799629498226,1.2999999999999998,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C73,JPK20+160,JPK,8,2022-07-16,1.7,0.08,6.1,1,6.1,2.0,4.4,2.4,2.4,1.1,0.0,-4.0,-1.1,1.2,2.9,1.8333333333333333,0.6658328118479362,-0.3999999999999999,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C74,JPK20+260,JPK,6,2022-05-31,-1.5,-0.04,-0.7,1,-0.6999999999999997,1.1,0.8000000000000003,-2.9,-0.2999999999999998,1.5,2.5999999999999996,-1.8,1.0999999999999999,2.9,2.9,-0.09999999999999987,2.4331050121192876,4.0,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,
C74,JPK20+260,JPK,7,2022-06-24,-1.4,-0.06,-2.0,1,-2.0999999999999996,-1.5,-0.6999999999999997,1.1,0.8000000000000003,-2.9,-0.2999999999999998,1.5,2.5999999999999996,-1.8,1.0999999999999999,-1.0999999999999999,2.029778313018444,-2.6,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,
C74,JPK20+260,JPK,8,2022-07-16,2.0,0.09,0.0,1,-0.09999999999999964,-1.4,-2.0999999999999996,-1.5,-0.6999999999999997,1.1,0.8000000000000003,-2.9,-0.2999999999999998,1.5,2.5999999999999996,-0.5999999999999999,1.4730919862656233,0.10000000000000009,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,
C75,JPK20+300,JPK,6,2022-05-31,-2.5,-0.07,-2.5,1,-2.6000000000000005,0.8,-0.10000000000000031,-4.2,-0.9000000000000004,0.8,3.3,0.6,2.5,1.9,1.9,-0.8666666666666668,2.886751345948129,5.0,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,
C75,JPK20+300,JPK,7,2022-06-24,-1.7,-0.07,-4.2,1,-4.300000000000001,-2.5,-2.6000000000000005,0.8,-0.10000000000000031,-4.2,-0.9000000000000004,0.8,3.3,0.6,2.5,-1.9666666666666668,2.5423086620891127,-3.3,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,
C75,JPK20+300,JPK,8,2022-07-16,-0.1,-0.01,-4.4,1,-4.4,-1.7,-4.300000000000001,-2.5,-2.6000000000000005,0.8,-0.10000000000000031,-4.2,-0.9000000000000004,0.8,3.3,-1.1333333333333335,1.7214335111567143,0.8,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,
C76,JPK20+390,JPK,6,2022-05-31,-2.2,-0.07,-5.4,1,-5.4,0.9,-3.2,-2.4,-4.1,-4.5,-1.7000000000000002,0.8,2.8,2.0,2.0,-2.0,2.7221315177632395,3.3,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,
C76,JPK20+390,JPK,7,2022-06-24,-2.0,-0.08,-7.3,1,-7.4,-2.2,-5.4,0.9,-3.2,-2.4,-4.1,-4.5,-1.7000000000000002,0.8,2.8,-1.2333333333333334,1.8502252115170554,-3.1,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,
C76,JPK20+390,JPK,8,2022-07-16,-0.8,-0.04,-8.1,1,-8.200000000000001,-2.0,-7.4,-2.2,-5.4,0.9,-3.2,-2.4,-4.1,-4.5,-1.7000000000000002,-1.1,1.7349351572897471,0.20000000000000018,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,
C77,JPK20+400,JPK,6,2022-05-31,-2.6,-0.08,-1.9,1,-1.9000000000000004,0.9,0.6999999999999998,-4.0,-0.20000000000000018,1.0,3.8,1.1,2.8,1.7,1.7,-0.7000000000000001,2.85832118559129,4.9,34.0,21.0,6,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C77,JPK20+400,JPK,7,2022-06-24,-1.2,-0.05,-3.0,1,-3.1000000000000005,-2.6,-1.9000000000000004,0.9,0.6999999999999998,-4.0,-0.20000000000000018,1.0,3.8,1.1,2.8,-1.9000000000000004,2.523885892824792,-3.5,24.0,34.0,7,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
C77,JPK20+400,JPK,8,2022-07-16,-0.4,-0.02,-3.4,1,-3.5000000000000004,-1.2,-3.1000000000000005,-2.6,-1.9000000000000004,0.9,0.6999999999999998,-4.0,-0.20000000000000018,1.0,3.8,-0.9666666666666668,1.7616280348965077,1.4000000000000001,22.0,24.0,8,1.0,1.24,215.0,162.5,11.0,0.75,6.9,0.0,0.0,0.0,shortwall,medium_hard,Shuanglou,basic_stable,dual-mileage point (ramp mileage belongs to Segment 1)
